Power(W), TimePDU(S), TimeNODE(mS)
169, 1564151352, 1564151352930
169, 1564151352, 1564151353008
169, 1564151352, 1564151353087
169, 1564151352, 1564151353166
169, 1564151352, 1564151353243
169, 1564151352, 1564151353319
169, 1564151352, 1564151353395
169, 1564151352, 1564151353473
169, 1564151352, 1564151353552
201, 1564151352, 1564151353630
201, 1564151353, 1564151353710
201, 1564151353, 1564151353786
201, 1564151353, 1564151353865
201, 1564151353, 1564151353943
201, 1564151353, 1564151354020
201, 1564151353, 1564151354098
201, 1564151353, 1564151354176
201, 1564151353, 1564151354254
201, 1564151353, 1564151354334
201, 1564151353, 1564151354413
201, 1564151353, 1564151354490
201, 1564151353, 1564151354569
204, 1564151354, 1564151354647
204, 1564151354, 1564151354724
204, 1564151354, 1564151354800
204, 1564151354, 1564151354877
204, 1564151354, 1564151354954
204, 1564151354, 1564151355033
204, 1564151354, 1564151355110
204, 1564151354, 1564151355186
204, 1564151354, 1564151355265
204, 1564151354, 1564151355344
204, 1564151354, 1564151355421
204, 1564151354, 1564151355498
204, 1564151354, 1564151355575
200, 1564151354, 1564151355655
200, 1564151355, 1564151355734
200, 1564151355, 1564151355811
200, 1564151355, 1564151355888
200, 1564151355, 1564151355966
200, 1564151355, 1564151356044
200, 1564151355, 1564151356122
200, 1564151355, 1564151356201
200, 1564151355, 1564151356278
200, 1564151355, 1564151356355
200, 1564151355, 1564151356435
200, 1564151355, 1564151356515
200, 1564151355, 1564151356593
211, 1564151356, 1564151356672
211, 1564151356, 1564151356749
211, 1564151356, 1564151356827
211, 1564151356, 1564151356904
211, 1564151356, 1564151356983
211, 1564151356, 1564151357061
211, 1564151356, 1564151357137
211, 1564151356, 1564151357213
211, 1564151356, 1564151357291
211, 1564151356, 1564151357368
211, 1564151356, 1564151357446
211, 1564151356, 1564151357524
211, 1564151356, 1564151357602
202, 1564151357, 1564151357682
202, 1564151357, 1564151357759
202, 1564151357, 1564151357836
202, 1564151357, 1564151357913
202, 1564151357, 1564151357993
202, 1564151357, 1564151358070
202, 1564151357, 1564151358148
202, 1564151357, 1564151358225
202, 1564151357, 1564151358300
202, 1564151357, 1564151358378
202, 1564151357, 1564151358455
202, 1564151357, 1564151358533
180, 1564151357, 1564151358610
