Power(W), TimePDU(S), TimeNODE(mS)
172, 1564173773, 1564173773000
172, 1564173773, 1564173773079
172, 1564173773, 1564173773157
172, 1564173773, 1564173773235
172, 1564173773, 1564173773315
172, 1564173773, 1564173773394
172, 1564173773, 1564173773472
172, 1564173773, 1564173773549
169, 1564173774, 1564173773630
169, 1564173774, 1564173773709
169, 1564173774, 1564173773787
169, 1564173774, 1564173773865
169, 1564173774, 1564173773943
169, 1564173774, 1564173774019
169, 1564173774, 1564173774099
169, 1564173774, 1564173774174
169, 1564173774, 1564173774253
169, 1564173774, 1564173774329
169, 1564173774, 1564173774407
169, 1564173774, 1564173774484
167, 1564173774, 1564173774565
167, 1564173775, 1564173774643
167, 1564173775, 1564173774722
167, 1564173775, 1564173774800
167, 1564173775, 1564173774877
167, 1564173775, 1564173774955
167, 1564173775, 1564173775033
167, 1564173775, 1564173775112
167, 1564173775, 1564173775190
167, 1564173775, 1564173775268
167, 1564173775, 1564173775347
167, 1564173775, 1564173775425
167, 1564173775, 1564173775503
166, 1564173775, 1564173775581
166, 1564173776, 1564173775660
166, 1564173776, 1564173775737
166, 1564173776, 1564173775814
166, 1564173776, 1564173775892
166, 1564173776, 1564173775969
166, 1564173776, 1564173776047
166, 1564173776, 1564173776122
166, 1564173776, 1564173776200
166, 1564173776, 1564173776277
166, 1564173776, 1564173776356
166, 1564173776, 1564173776433
166, 1564173776, 1564173776510
167, 1564173777, 1564173776587
167, 1564173777, 1564173776665
167, 1564173777, 1564173776743
167, 1564173777, 1564173776819
167, 1564173777, 1564173776897
167, 1564173777, 1564173776974
167, 1564173777, 1564173777053
167, 1564173777, 1564173777133
167, 1564173777, 1564173777209
167, 1564173777, 1564173777288
167, 1564173777, 1564173777365
167, 1564173777, 1564173777443
167, 1564173777, 1564173777522
167, 1564173777, 1564173777597
167, 1564173778, 1564173777676
167, 1564173778, 1564173777754
167, 1564173778, 1564173777833
167, 1564173778, 1564173777910
167, 1564173778, 1564173777986
167, 1564173778, 1564173778063
167, 1564173778, 1564173778143
167, 1564173778, 1564173778220
167, 1564173778, 1564173778300
167, 1564173778, 1564173778378
167, 1564173778, 1564173778457
167, 1564173778, 1564173778535
167, 1564173779, 1564173778613
167, 1564173779, 1564173778690
167, 1564173779, 1564173778768
167, 1564173779, 1564173778845
167, 1564173779, 1564173778923
167, 1564173779, 1564173779002
167, 1564173779, 1564173779078
167, 1564173779, 1564173779154
167, 1564173779, 1564173779231
167, 1564173779, 1564173779308
167, 1564173779, 1564173779386
167, 1564173779, 1564173779463
167, 1564173779, 1564173779544
167, 1564173780, 1564173779622
167, 1564173780, 1564173779698
167, 1564173780, 1564173779776
167, 1564173780, 1564173779854
167, 1564173780, 1564173779930
167, 1564173780, 1564173780009
167, 1564173780, 1564173780087
167, 1564173780, 1564173780166
167, 1564173780, 1564173780245
167, 1564173780, 1564173780324
167, 1564173780, 1564173780401
167, 1564173780, 1564173780479
168, 1564173780, 1564173780558
168, 1564173781, 1564173780637
168, 1564173781, 1564173780715
168, 1564173781, 1564173780793
168, 1564173781, 1564173780870
168, 1564173781, 1564173780945
168, 1564173781, 1564173781023
168, 1564173781, 1564173781103
168, 1564173781, 1564173781178
168, 1564173781, 1564173781255
168, 1564173781, 1564173781333
168, 1564173781, 1564173781413
168, 1564173781, 1564173781491
168, 1564173781, 1564173781567
173, 1564173782, 1564173781645
173, 1564173782, 1564173781723
173, 1564173782, 1564173781800
173, 1564173782, 1564173781876
173, 1564173782, 1564173781953
173, 1564173782, 1564173782030
173, 1564173782, 1564173782105
173, 1564173782, 1564173782183
173, 1564173782, 1564173782261
173, 1564173782, 1564173782337
173, 1564173782, 1564173782414
173, 1564173782, 1564173782493
169, 1564173782, 1564173782571
169, 1564173783, 1564173782649
