Power(W), TimePDU(S), TimeNODE(mS)
166, 1564283561, 1564283562045
173, 1564283562, 1564283562128
173, 1564283562, 1564283562205
173, 1564283562, 1564283562283
173, 1564283562, 1564283562360
173, 1564283562, 1564283562438
173, 1564283562, 1564283562514
173, 1564283562, 1564283562594
173, 1564283562, 1564283562671
173, 1564283562, 1564283562748
173, 1564283562, 1564283562825
173, 1564283562, 1564283562903
173, 1564283562, 1564283562977
173, 1564283562, 1564283563052
219, 1564283562, 1564283563129
219, 1564283563, 1564283563207
219, 1564283563, 1564283563284
219, 1564283563, 1564283563361
219, 1564283563, 1564283563437
219, 1564283563, 1564283563513
219, 1564283563, 1564283563592
219, 1564283563, 1564283563668
219, 1564283563, 1564283563746
219, 1564283563, 1564283563823
219, 1564283563, 1564283563900
219, 1564283563, 1564283563978
219, 1564283563, 1564283564055
203, 1564283564, 1564283564131
203, 1564283564, 1564283564206
203, 1564283564, 1564283564285
203, 1564283564, 1564283564361
203, 1564283564, 1564283564439
203, 1564283564, 1564283564516
203, 1564283564, 1564283564595
203, 1564283564, 1564283564671
203, 1564283564, 1564283564747
203, 1564283564, 1564283564824
203, 1564283564, 1564283564903
203, 1564283564, 1564283564980
203, 1564283564, 1564283565057
203, 1564283564, 1564283565133
203, 1564283565, 1564283565214
203, 1564283565, 1564283565292
203, 1564283565, 1564283565369
203, 1564283565, 1564283565446
203, 1564283565, 1564283565524
203, 1564283565, 1564283565601
203, 1564283565, 1564283565678
203, 1564283565, 1564283565756
203, 1564283565, 1564283565834
203, 1564283565, 1564283565911
203, 1564283565, 1564283565988
203, 1564283565, 1564283566067
196, 1564283566, 1564283566144
196, 1564283566, 1564283566221
196, 1564283566, 1564283566299
196, 1564283566, 1564283566375
196, 1564283566, 1564283566453
196, 1564283566, 1564283566530
196, 1564283566, 1564283566608
196, 1564283566, 1564283566686
196, 1564283566, 1564283566764
196, 1564283566, 1564283566842
196, 1564283566, 1564283566916
196, 1564283566, 1564283566988
196, 1564283566, 1564283567062
194, 1564283566, 1564283567142
194, 1564283567, 1564283567219
194, 1564283567, 1564283567295
194, 1564283567, 1564283567372
194, 1564283567, 1564283567449
194, 1564283567, 1564283567525
194, 1564283567, 1564283567602
194, 1564283567, 1564283567677
194, 1564283567, 1564283567754
194, 1564283567, 1564283567832
194, 1564283567, 1564283567909
194, 1564283567, 1564283567987
194, 1564283567, 1564283568064
194, 1564283567, 1564283568142
192, 1564283568, 1564283568220
192, 1564283568, 1564283568297
192, 1564283568, 1564283568373
192, 1564283568, 1564283568449
192, 1564283568, 1564283568525
192, 1564283568, 1564283568603
192, 1564283568, 1564283568679
192, 1564283568, 1564283568755
