Power(W), TimePDU(S), TimeNODE(mS)
167, 1564082657, 1564082658119
167, 1564082657, 1564082658199
167, 1564082657, 1564082658275
167, 1564082657, 1564082658355
185, 1564082657, 1564082658433
185, 1564082658, 1564082658512
185, 1564082658, 1564082658591
185, 1564082658, 1564082658668
185, 1564082658, 1564082658746
185, 1564082658, 1564082658824
185, 1564082658, 1564082658903
185, 1564082658, 1564082658980
185, 1564082658, 1564082659058
185, 1564082658, 1564082659134
185, 1564082658, 1564082659213
185, 1564082658, 1564082659292
185, 1564082658, 1564082659371
255, 1564082659, 1564082659454
255, 1564082659, 1564082659531
255, 1564082659, 1564082659609
255, 1564082659, 1564082659687
255, 1564082659, 1564082659765
255, 1564082659, 1564082659843
255, 1564082659, 1564082659922
255, 1564082659, 1564082659999
255, 1564082659, 1564082660077
255, 1564082659, 1564082660155
255, 1564082659, 1564082660234
255, 1564082659, 1564082660315
261, 1564082659, 1564082660395
261, 1564082660, 1564082660472
261, 1564082660, 1564082660550
261, 1564082660, 1564082660628
261, 1564082660, 1564082660705
261, 1564082660, 1564082660783
261, 1564082660, 1564082660862
261, 1564082660, 1564082660940
261, 1564082660, 1564082661018
261, 1564082660, 1564082661095
261, 1564082660, 1564082661174
261, 1564082660, 1564082661252
261, 1564082660, 1564082661332
261, 1564082660, 1564082661408
239, 1564082661, 1564082661487
239, 1564082661, 1564082661566
239, 1564082661, 1564082661645
239, 1564082661, 1564082661723
239, 1564082661, 1564082661802
239, 1564082661, 1564082661879
239, 1564082661, 1564082661957
239, 1564082661, 1564082662035
239, 1564082661, 1564082662114
239, 1564082661, 1564082662191
239, 1564082661, 1564082662267
239, 1564082661, 1564082662345
193, 1564082663, 1564082662424
193, 1564082663, 1564082662503
193, 1564082663, 1564082662580
193, 1564082663, 1564082662658
193, 1564082663, 1564082662736
193, 1564082663, 1564082662814
193, 1564082663, 1564082662892
193, 1564082663, 1564082662971
193, 1564082663, 1564082663049
193, 1564082663, 1564082663125
193, 1564082663, 1564082663205
193, 1564082663, 1564082663283
193, 1564082663, 1564082663362
187, 1564082663, 1564082663441
187, 1564082664, 1564082663521
187, 1564082664, 1564082663598
187, 1564082664, 1564082663674
187, 1564082664, 1564082663754
187, 1564082664, 1564082663832
187, 1564082664, 1564082663911
187, 1564082664, 1564082663987
187, 1564082664, 1564082664065
187, 1564082664, 1564082664145
187, 1564082664, 1564082664222
187, 1564082664, 1564082664299
187, 1564082664, 1564082664377
194, 1564082664, 1564082664456
194, 1564082665, 1564082664534
194, 1564082665, 1564082664612
194, 1564082665, 1564082664692
194, 1564082665, 1564082664770
194, 1564082665, 1564082664847
194, 1564082665, 1564082664927
194, 1564082665, 1564082665006
194, 1564082665, 1564082665085
194, 1564082665, 1564082665163
194, 1564082665, 1564082665240
194, 1564082665, 1564082665318
191, 1564082665, 1564082665396
191, 1564082666, 1564082665476
191, 1564082666, 1564082665554
191, 1564082666, 1564082665632
191, 1564082666, 1564082665712
191, 1564082666, 1564082665790
191, 1564082666, 1564082665866
191, 1564082666, 1564082665944
191, 1564082666, 1564082666022
191, 1564082666, 1564082666099
191, 1564082666, 1564082666176
191, 1564082666, 1564082666254
191, 1564082666, 1564082666333
194, 1564082667, 1564082666414
194, 1564082667, 1564082666492
194, 1564082667, 1564082666570
194, 1564082667, 1564082666647
194, 1564082667, 1564082666724
194, 1564082667, 1564082666803
194, 1564082667, 1564082666879
194, 1564082667, 1564082666957
194, 1564082667, 1564082667035
194, 1564082667, 1564082667114
194, 1564082667, 1564082667191
194, 1564082667, 1564082667265
194, 1564082667, 1564082667336
193, 1564082667, 1564082667410
193, 1564082668, 1564082667489
193, 1564082668, 1564082667567
193, 1564082668, 1564082667644
193, 1564082668, 1564082667722
193, 1564082668, 1564082667802
193, 1564082668, 1564082667879
193, 1564082668, 1564082667958
193, 1564082668, 1564082668036
193, 1564082668, 1564082668114
193, 1564082668, 1564082668194
193, 1564082668, 1564082668273
193, 1564082668, 1564082668352
185, 1564082668, 1564082668431
185, 1564082669, 1564082668511
185, 1564082669, 1564082668588
185, 1564082669, 1564082668667
