Power(W), TimePDU(S), TimeNODE(mS)
178, 1564077460, 1564077461309
178, 1564077460, 1564077461388
178, 1564077460, 1564077461468
173, 1564077460, 1564077461545
173, 1564077461, 1564077461623
173, 1564077461, 1564077461701
173, 1564077461, 1564077461778
173, 1564077461, 1564077461857
173, 1564077461, 1564077461935
173, 1564077461, 1564077462015
173, 1564077461, 1564077462093
173, 1564077461, 1564077462170
173, 1564077461, 1564077462248
173, 1564077461, 1564077462326
173, 1564077461, 1564077462405
173, 1564077461, 1564077462482
170, 1564077462, 1564077462563
170, 1564077462, 1564077462640
170, 1564077462, 1564077462717
170, 1564077462, 1564077462795
170, 1564077462, 1564077462873
170, 1564077462, 1564077462951
170, 1564077462, 1564077463030
170, 1564077462, 1564077463108
170, 1564077462, 1564077463186
170, 1564077462, 1564077463265
170, 1564077462, 1564077463341
170, 1564077462, 1564077463419
170, 1564077462, 1564077463497
170, 1564077462, 1564077463575
170, 1564077463, 1564077463653
170, 1564077463, 1564077463731
170, 1564077463, 1564077463810
170, 1564077463, 1564077463888
170, 1564077463, 1564077463967
170, 1564077463, 1564077464046
170, 1564077463, 1564077464124
170, 1564077463, 1564077464201
170, 1564077463, 1564077464278
170, 1564077463, 1564077464356
170, 1564077463, 1564077464434
169, 1564077463, 1564077464512
169, 1564077464, 1564077464592
169, 1564077464, 1564077464669
169, 1564077464, 1564077464746
169, 1564077464, 1564077464824
169, 1564077464, 1564077464901
169, 1564077464, 1564077464980
169, 1564077464, 1564077465058
169, 1564077464, 1564077465136
169, 1564077464, 1564077465214
169, 1564077464, 1564077465293
169, 1564077464, 1564077465371
169, 1564077464, 1564077465449
169, 1564077464, 1564077465528
169, 1564077465, 1564077465607
169, 1564077465, 1564077465687
169, 1564077465, 1564077465763
169, 1564077465, 1564077465839
169, 1564077465, 1564077465916
169, 1564077465, 1564077465994
169, 1564077465, 1564077466073
169, 1564077465, 1564077466152
169, 1564077465, 1564077466228
169, 1564077465, 1564077466306
169, 1564077465, 1564077466383
169, 1564077465, 1564077466459
169, 1564077465, 1564077466536
169, 1564077466, 1564077466614
169, 1564077466, 1564077466692
169, 1564077466, 1564077466770
169, 1564077466, 1564077466849
169, 1564077466, 1564077466926
169, 1564077466, 1564077467003
169, 1564077466, 1564077467081
169, 1564077466, 1564077467158
169, 1564077466, 1564077467236
169, 1564077466, 1564077467313
169, 1564077466, 1564077467392
169, 1564077466, 1564077467471
170, 1564077466, 1564077467549
170, 1564077467, 1564077467627
170, 1564077467, 1564077467706
170, 1564077467, 1564077467784
170, 1564077467, 1564077467860
170, 1564077467, 1564077467939
170, 1564077467, 1564077468017
170, 1564077467, 1564077468094
170, 1564077467, 1564077468171
170, 1564077467, 1564077468249
170, 1564077467, 1564077468326
170, 1564077467, 1564077468404
170, 1564077467, 1564077468483
170, 1564077468, 1564077468562
170, 1564077468, 1564077468639
170, 1564077468, 1564077468715
170, 1564077468, 1564077468793
170, 1564077468, 1564077468870
170, 1564077468, 1564077468947
170, 1564077468, 1564077469025
170, 1564077468, 1564077469103
170, 1564077468, 1564077469182
170, 1564077468, 1564077469258
170, 1564077468, 1564077469337
