Power(W), TimePDU(S), TimeNODE(mS)
180, 1564044946, 1564044947045
180, 1564044946, 1564044947123
180, 1564044946, 1564044947200
176, 1564044946, 1564044947277
176, 1564044947, 1564044947355
176, 1564044947, 1564044947433
176, 1564044947, 1564044947513
176, 1564044947, 1564044947590
176, 1564044947, 1564044947669
176, 1564044947, 1564044947746
176, 1564044947, 1564044947824
176, 1564044947, 1564044947901
176, 1564044947, 1564044947979
176, 1564044947, 1564044948056
176, 1564044947, 1564044948134
176, 1564044947, 1564044948213
175, 1564044947, 1564044948294
175, 1564044948, 1564044948374
175, 1564044948, 1564044948449
175, 1564044948, 1564044948527
175, 1564044948, 1564044948605
175, 1564044948, 1564044948683
175, 1564044948, 1564044948759
175, 1564044948, 1564044948836
175, 1564044948, 1564044948914
175, 1564044948, 1564044948992
175, 1564044948, 1564044949068
175, 1564044948, 1564044949144
175, 1564044948, 1564044949222
175, 1564044948, 1564044949299
175, 1564044949, 1564044949377
175, 1564044949, 1564044949454
175, 1564044949, 1564044949533
175, 1564044949, 1564044949611
175, 1564044949, 1564044949689
175, 1564044949, 1564044949765
175, 1564044949, 1564044949843
175, 1564044949, 1564044949921
175, 1564044949, 1564044949997
175, 1564044949, 1564044950076
175, 1564044949, 1564044950155
175, 1564044949, 1564044950234
174, 1564044949, 1564044950312
174, 1564044950, 1564044950393
174, 1564044950, 1564044950472
174, 1564044950, 1564044950549
174, 1564044950, 1564044950627
174, 1564044950, 1564044950704
174, 1564044950, 1564044950782
174, 1564044950, 1564044950860
174, 1564044950, 1564044950937
174, 1564044950, 1564044951014
174, 1564044950, 1564044951092
174, 1564044950, 1564044951171
174, 1564044950, 1564044951249
173, 1564044951, 1564044951328
173, 1564044951, 1564044951406
173, 1564044951, 1564044951484
173, 1564044951, 1564044951564
173, 1564044951, 1564044951642
173, 1564044951, 1564044951720
173, 1564044951, 1564044951798
173, 1564044951, 1564044951875
173, 1564044951, 1564044951953
173, 1564044951, 1564044952031
173, 1564044951, 1564044952108
173, 1564044951, 1564044952187
173, 1564044951, 1564044952265
169, 1564044951, 1564044952344
169, 1564044952, 1564044952423
169, 1564044952, 1564044952502
169, 1564044952, 1564044952580
169, 1564044952, 1564044952658
169, 1564044952, 1564044952735
169, 1564044952, 1564044952813
169, 1564044952, 1564044952890
169, 1564044952, 1564044952968
169, 1564044952, 1564044953046
169, 1564044952, 1564044953124
169, 1564044952, 1564044953203
169, 1564044952, 1564044953281
168, 1564044953, 1564044953359
168, 1564044953, 1564044953437
168, 1564044953, 1564044953516
168, 1564044953, 1564044953593
