Power(W), TimePDU(S), TimeNODE(mS)
169, 1564073477, 1564073477742
169, 1564073477, 1564073477822
177, 1564073477, 1564073477900
177, 1564073478, 1564073477982
177, 1564073478, 1564073478061
177, 1564073478, 1564073478138
177, 1564073478, 1564073478217
177, 1564073478, 1564073478295
177, 1564073478, 1564073478373
177, 1564073478, 1564073478452
177, 1564073478, 1564073478530
177, 1564073478, 1564073478607
177, 1564073478, 1564073478684
177, 1564073478, 1564073478762
177, 1564073478, 1564073478841
245, 1564073478, 1564073478918
245, 1564073479, 1564073478999
245, 1564073479, 1564073479078
245, 1564073479, 1564073479156
245, 1564073479, 1564073479232
245, 1564073479, 1564073479311
245, 1564073479, 1564073479387
245, 1564073479, 1564073479465
245, 1564073479, 1564073479543
245, 1564073479, 1564073479620
245, 1564073479, 1564073479698
245, 1564073479, 1564073479776
245, 1564073479, 1564073479853
262, 1564073479, 1564073479934
262, 1564073480, 1564073480011
262, 1564073480, 1564073480090
262, 1564073480, 1564073480167
262, 1564073480, 1564073480244
262, 1564073480, 1564073480319
262, 1564073480, 1564073480397
262, 1564073480, 1564073480473
262, 1564073480, 1564073480551
262, 1564073480, 1564073480629
262, 1564073480, 1564073480706
262, 1564073480, 1564073480784
262, 1564073480, 1564073480862
239, 1564073480, 1564073480939
239, 1564073481, 1564073481018
239, 1564073481, 1564073481097
239, 1564073481, 1564073481174
239, 1564073481, 1564073481252
239, 1564073481, 1564073481329
239, 1564073481, 1564073481406
239, 1564073481, 1564073481483
239, 1564073481, 1564073481562
239, 1564073481, 1564073481639
239, 1564073481, 1564073481717
239, 1564073481, 1564073481795
239, 1564073481, 1564073481874
239, 1564073481, 1564073481952
210, 1564073482, 1564073482031
210, 1564073482, 1564073482108
210, 1564073482, 1564073482184
210, 1564073482, 1564073482262
210, 1564073482, 1564073482340
210, 1564073482, 1564073482417
210, 1564073482, 1564073482494
210, 1564073482, 1564073482573
210, 1564073482, 1564073482652
210, 1564073482, 1564073482728
210, 1564073482, 1564073482806
210, 1564073482, 1564073482885
203, 1564073482, 1564073482960
203, 1564073483, 1564073483039
203, 1564073483, 1564073483116
203, 1564073483, 1564073483194
203, 1564073483, 1564073483275
203, 1564073483, 1564073483353
203, 1564073483, 1564073483432
203, 1564073483, 1564073483509
203, 1564073483, 1564073483587
203, 1564073483, 1564073483664
203, 1564073483, 1564073483744
203, 1564073483, 1564073483824
203, 1564073483, 1564073483900
196, 1564073483, 1564073483979
196, 1564073484, 1564073484057
196, 1564073484, 1564073484136
196, 1564073484, 1564073484214
196, 1564073484, 1564073484292
196, 1564073484, 1564073484371
196, 1564073484, 1564073484447
196, 1564073484, 1564073484526
196, 1564073484, 1564073484605
196, 1564073484, 1564073484680
196, 1564073484, 1564073484758
196, 1564073484, 1564073484836
192, 1564073484, 1564073484915
192, 1564073485, 1564073484995
192, 1564073485, 1564073485072
192, 1564073485, 1564073485150
192, 1564073485, 1564073485226
192, 1564073485, 1564073485305
192, 1564073485, 1564073485383
192, 1564073485, 1564073485461
192, 1564073485, 1564073485538
192, 1564073485, 1564073485615
192, 1564073485, 1564073485692
192, 1564073485, 1564073485771
192, 1564073485, 1564073485849
192, 1564073485, 1564073485927
192, 1564073485, 1564073486004
192, 1564073486, 1564073486085
192, 1564073486, 1564073486164
192, 1564073486, 1564073486241
192, 1564073486, 1564073486320
192, 1564073486, 1564073486393
192, 1564073486, 1564073486466
192, 1564073486, 1564073486540
192, 1564073486, 1564073486617
192, 1564073486, 1564073486695
192, 1564073486, 1564073486773
192, 1564073486, 1564073486852
191, 1564073486, 1564073486929
191, 1564073487, 1564073487007
191, 1564073487, 1564073487084
191, 1564073487, 1564073487161
191, 1564073487, 1564073487239
191, 1564073487, 1564073487318
191, 1564073487, 1564073487395
191, 1564073487, 1564073487473
191, 1564073487, 1564073487551
191, 1564073487, 1564073487629
191, 1564073487, 1564073487706
191, 1564073487, 1564073487783
191, 1564073487, 1564073487863
191, 1564073487, 1564073487941
193, 1564073488, 1564073488020
193, 1564073488, 1564073488096
193, 1564073488, 1564073488173
193, 1564073488, 1564073488250
193, 1564073488, 1564073488328
193, 1564073488, 1564073488405
193, 1564073488, 1564073488483
193, 1564073488, 1564073488559
193, 1564073488, 1564073488638
193, 1564073488, 1564073488716
193, 1564073488, 1564073488793
193, 1564073488, 1564073488872
192, 1564073488, 1564073488949
192, 1564073489, 1564073489028
192, 1564073489, 1564073489104
192, 1564073489, 1564073489182
192, 1564073489, 1564073489259
192, 1564073489, 1564073489336
192, 1564073489, 1564073489414
192, 1564073489, 1564073489492
192, 1564073489, 1564073489570
192, 1564073489, 1564073489646
192, 1564073489, 1564073489725
192, 1564073489, 1564073489803
192, 1564073489, 1564073489879
193, 1564073489, 1564073489956
193, 1564073490, 1564073490034
193, 1564073490, 1564073490111
193, 1564073490, 1564073490188
193, 1564073490, 1564073490264
193, 1564073490, 1564073490342
193, 1564073490, 1564073490420
193, 1564073490, 1564073490499
193, 1564073490, 1564073490576
193, 1564073490, 1564073490656
193, 1564073490, 1564073490734
193, 1564073490, 1564073490813
193, 1564073490, 1564073490894
190, 1564073490, 1564073490973
190, 1564073491, 1564073491052
190, 1564073491, 1564073491131
190, 1564073491, 1564073491207
190, 1564073491, 1564073491285
190, 1564073491, 1564073491364
190, 1564073491, 1564073491441
190, 1564073491, 1564073491518
190, 1564073491, 1564073491596
190, 1564073491, 1564073491675
190, 1564073491, 1564073491753
190, 1564073491, 1564073491831
190, 1564073491, 1564073491907
189, 1564073491, 1564073491984
189, 1564073492, 1564073492064
189, 1564073492, 1564073492140
189, 1564073492, 1564073492219
189, 1564073492, 1564073492297
189, 1564073492, 1564073492374
189, 1564073492, 1564073492453
189, 1564073492, 1564073492529
189, 1564073492, 1564073492606
189, 1564073492, 1564073492684
189, 1564073492, 1564073492762
189, 1564073492, 1564073492841
189, 1564073492, 1564073492917
194, 1564073492, 1564073492995
194, 1564073493, 1564073493075
194, 1564073493, 1564073493155
194, 1564073493, 1564073493233
194, 1564073493, 1564073493309
194, 1564073493, 1564073493387
194, 1564073493, 1564073493464
194, 1564073493, 1564073493544
194, 1564073493, 1564073493621
194, 1564073493, 1564073493700
194, 1564073493, 1564073493777
194, 1564073493, 1564073493854
194, 1564073493, 1564073493932
193, 1564073493, 1564073494011
193, 1564073494, 1564073494089
193, 1564073494, 1564073494167
193, 1564073494, 1564073494245
193, 1564073494, 1564073494324
193, 1564073494, 1564073494401
193, 1564073494, 1564073494479
193, 1564073494, 1564073494556
193, 1564073494, 1564073494633
193, 1564073494, 1564073494711
193, 1564073494, 1564073494788
193, 1564073494, 1564073494865
192, 1564073494, 1564073494944
192, 1564073495, 1564073495022
192, 1564073495, 1564073495101
192, 1564073495, 1564073495177
192, 1564073495, 1564073495254
192, 1564073495, 1564073495333
192, 1564073495, 1564073495408
192, 1564073495, 1564073495483
192, 1564073495, 1564073495560
192, 1564073495, 1564073495637
192, 1564073495, 1564073495715
192, 1564073495, 1564073495792
192, 1564073495, 1564073495868
192, 1564073495, 1564073495944
193, 1564073496, 1564073496024
193, 1564073496, 1564073496102
193, 1564073496, 1564073496179
193, 1564073496, 1564073496257
193, 1564073496, 1564073496336
193, 1564073496, 1564073496415
193, 1564073496, 1564073496494
193, 1564073496, 1564073496571
193, 1564073496, 1564073496649
193, 1564073496, 1564073496727
193, 1564073496, 1564073496805
193, 1564073496, 1564073496884
193, 1564073496, 1564073496961
193, 1564073497, 1564073497040
193, 1564073497, 1564073497116
193, 1564073497, 1564073497193
193, 1564073497, 1564073497271
193, 1564073497, 1564073497347
193, 1564073497, 1564073497426
193, 1564073497, 1564073497505
193, 1564073497, 1564073497583
193, 1564073497, 1564073497662
193, 1564073497, 1564073497739
193, 1564073497, 1564073497816
193, 1564073497, 1564073497894
193, 1564073497, 1564073497972
193, 1564073498, 1564073498050
193, 1564073498, 1564073498129
193, 1564073498, 1564073498207
193, 1564073498, 1564073498286
193, 1564073498, 1564073498364
193, 1564073498, 1564073498443
193, 1564073498, 1564073498520
193, 1564073498, 1564073498598
193, 1564073498, 1564073498675
193, 1564073498, 1564073498754
193, 1564073498, 1564073498833
193, 1564073498, 1564073498913
193, 1564073499, 1564073498992
193, 1564073499, 1564073499070
193, 1564073499, 1564073499147
193, 1564073499, 1564073499225
193, 1564073499, 1564073499304
193, 1564073499, 1564073499381
193, 1564073499, 1564073499460
193, 1564073499, 1564073499537
193, 1564073499, 1564073499615
193, 1564073499, 1564073499695
193, 1564073499, 1564073499773
193, 1564073499, 1564073499852
193, 1564073499, 1564073499929
193, 1564073499, 1564073500007
193, 1564073500, 1564073500086
193, 1564073500, 1564073500162
193, 1564073500, 1564073500239
193, 1564073500, 1564073500317
193, 1564073500, 1564073500394
193, 1564073500, 1564073500473
193, 1564073500, 1564073500549
193, 1564073500, 1564073500626
193, 1564073500, 1564073500704
193, 1564073500, 1564073500783
193, 1564073500, 1564073500861
193, 1564073500, 1564073500938
196, 1564073500, 1564073501017
196, 1564073501, 1564073501096
196, 1564073501, 1564073501173
196, 1564073501, 1564073501250
196, 1564073501, 1564073501328
196, 1564073501, 1564073501406
196, 1564073501, 1564073501484
196, 1564073501, 1564073501563
196, 1564073501, 1564073501642
196, 1564073501, 1564073501721
196, 1564073501, 1564073501798
196, 1564073501, 1564073501877
196, 1564073501, 1564073501954
195, 1564073502, 1564073502034
195, 1564073502, 1564073502112
195, 1564073502, 1564073502188
195, 1564073502, 1564073502267
195, 1564073502, 1564073502346
195, 1564073502, 1564073502425
195, 1564073502, 1564073502503
195, 1564073502, 1564073502579
195, 1564073502, 1564073502658
195, 1564073502, 1564073502736
195, 1564073502, 1564073502815
195, 1564073502, 1564073502897
194, 1564073502, 1564073502974
194, 1564073503, 1564073503053
194, 1564073503, 1564073503130
194, 1564073503, 1564073503207
194, 1564073503, 1564073503285
194, 1564073503, 1564073503364
194, 1564073503, 1564073503444
194, 1564073503, 1564073503521
194, 1564073503, 1564073503599
194, 1564073503, 1564073503677
194, 1564073503, 1564073503757
194, 1564073503, 1564073503835
194, 1564073503, 1564073503914
195, 1564073503, 1564073503994
195, 1564073504, 1564073504073
195, 1564073504, 1564073504149
195, 1564073504, 1564073504225
195, 1564073504, 1564073504304
195, 1564073504, 1564073504382
195, 1564073504, 1564073504461
195, 1564073504, 1564073504537
195, 1564073504, 1564073504615
195, 1564073504, 1564073504693
195, 1564073504, 1564073504771
195, 1564073504, 1564073504849
198, 1564073504, 1564073504929
198, 1564073505, 1564073505008
198, 1564073505, 1564073505086
198, 1564073505, 1564073505164
198, 1564073505, 1564073505241
198, 1564073505, 1564073505319
198, 1564073505, 1564073505396
198, 1564073505, 1564073505473
198, 1564073505, 1564073505551
198, 1564073505, 1564073505629
198, 1564073505, 1564073505706
198, 1564073505, 1564073505787
198, 1564073505, 1564073505864
198, 1564073505, 1564073505944
194, 1564073505, 1564073506022
194, 1564073506, 1564073506101
194, 1564073506, 1564073506178
194, 1564073506, 1564073506256
194, 1564073506, 1564073506334
194, 1564073506, 1564073506413
194, 1564073506, 1564073506491
194, 1564073506, 1564073506565
194, 1564073506, 1564073506642
194, 1564073506, 1564073506720
194, 1564073506, 1564073506796
194, 1564073506, 1564073506875
194, 1564073506, 1564073506954
195, 1564073506, 1564073507032
195, 1564073507, 1564073507113
195, 1564073507, 1564073507191
195, 1564073507, 1564073507267
195, 1564073507, 1564073507344
195, 1564073507, 1564073507422
195, 1564073507, 1564073507497
195, 1564073507, 1564073507576
195, 1564073507, 1564073507653
195, 1564073507, 1564073507732
195, 1564073507, 1564073507810
195, 1564073507, 1564073507887
195, 1564073507, 1564073507964
200, 1564073508, 1564073508043
200, 1564073508, 1564073508121
200, 1564073508, 1564073508199
200, 1564073508, 1564073508275
200, 1564073508, 1564073508354
200, 1564073508, 1564073508433
200, 1564073508, 1564073508512
200, 1564073508, 1564073508590
200, 1564073508, 1564073508668
200, 1564073508, 1564073508745
200, 1564073508, 1564073508824
200, 1564073508, 1564073508901
196, 1564073508, 1564073508984
196, 1564073509, 1564073509064
196, 1564073509, 1564073509141
196, 1564073509, 1564073509219
196, 1564073509, 1564073509294
196, 1564073509, 1564073509373
196, 1564073509, 1564073509454
196, 1564073509, 1564073509530
196, 1564073509, 1564073509607
196, 1564073509, 1564073509685
196, 1564073509, 1564073509763
196, 1564073509, 1564073509842
196, 1564073509, 1564073509920
195, 1564073509, 1564073509998
195, 1564073510, 1564073510077
195, 1564073510, 1564073510155
195, 1564073510, 1564073510231
195, 1564073510, 1564073510308
195, 1564073510, 1564073510386
195, 1564073510, 1564073510464
195, 1564073510, 1564073510542
195, 1564073510, 1564073510620
195, 1564073510, 1564073510697
195, 1564073510, 1564073510774
195, 1564073510, 1564073510855
197, 1564073510, 1564073510934
197, 1564073511, 1564073511014
197, 1564073511, 1564073511094
197, 1564073511, 1564073511170
197, 1564073511, 1564073511249
197, 1564073511, 1564073511326
197, 1564073511, 1564073511404
197, 1564073511, 1564073511482
197, 1564073511, 1564073511561
197, 1564073511, 1564073511637
197, 1564073511, 1564073511715
197, 1564073511, 1564073511792
197, 1564073511, 1564073511870
197, 1564073511, 1564073511947
197, 1564073512, 1564073512027
197, 1564073512, 1564073512104
197, 1564073512, 1564073512183
197, 1564073512, 1564073512260
197, 1564073512, 1564073512339
197, 1564073512, 1564073512417
197, 1564073512, 1564073512497
197, 1564073512, 1564073512575
197, 1564073512, 1564073512653
197, 1564073512, 1564073512731
197, 1564073512, 1564073512810
197, 1564073512, 1564073512887
197, 1564073512, 1564073512965
194, 1564073512, 1564073513042
194, 1564073513, 1564073513122
194, 1564073513, 1564073513199
194, 1564073513, 1564073513278
194, 1564073513, 1564073513356
194, 1564073513, 1564073513434
194, 1564073513, 1564073513512
194, 1564073513, 1564073513592
194, 1564073513, 1564073513668
194, 1564073513, 1564073513745
194, 1564073513, 1564073513825
194, 1564073513, 1564073513904
196, 1564073513, 1564073513983
196, 1564073514, 1564073514063
196, 1564073514, 1564073514142
196, 1564073514, 1564073514219
196, 1564073514, 1564073514296
196, 1564073514, 1564073514374
196, 1564073514, 1564073514452
196, 1564073514, 1564073514530
196, 1564073514, 1564073514607
196, 1564073514, 1564073514686
196, 1564073514, 1564073514764
196, 1564073514, 1564073514841
196, 1564073514, 1564073514919
196, 1564073514, 1564073514998
199, 1564073515, 1564073515078
199, 1564073515, 1564073515155
199, 1564073515, 1564073515232
199, 1564073515, 1564073515310
199, 1564073515, 1564073515387
199, 1564073515, 1564073515465
199, 1564073515, 1564073515543
199, 1564073515, 1564073515620
199, 1564073515, 1564073515697
199, 1564073515, 1564073515774
199, 1564073515, 1564073515853
199, 1564073515, 1564073515932
194, 1564073515, 1564073516008
194, 1564073516, 1564073516087
194, 1564073516, 1564073516165
194, 1564073516, 1564073516243
194, 1564073516, 1564073516320
194, 1564073516, 1564073516397
194, 1564073516, 1564073516479
194, 1564073516, 1564073516556
194, 1564073516, 1564073516635
194, 1564073516, 1564073516715
194, 1564073516, 1564073516794
194, 1564073516, 1564073516871
194, 1564073516, 1564073516949
195, 1564073516, 1564073517025
195, 1564073517, 1564073517102
195, 1564073517, 1564073517180
195, 1564073517, 1564073517258
195, 1564073517, 1564073517336
195, 1564073517, 1564073517414
195, 1564073517, 1564073517492
195, 1564073517, 1564073517570
195, 1564073517, 1564073517648
195, 1564073517, 1564073517727
195, 1564073517, 1564073517805
195, 1564073517, 1564073517883
195, 1564073517, 1564073517962
195, 1564073518, 1564073518042
195, 1564073518, 1564073518120
195, 1564073518, 1564073518198
195, 1564073518, 1564073518276
195, 1564073518, 1564073518354
195, 1564073518, 1564073518431
195, 1564073518, 1564073518510
195, 1564073518, 1564073518586
195, 1564073518, 1564073518664
