Power(W), TimePDU(S), TimeNODE(mS)
172, 1563949205, 1563949205329
172, 1563949205, 1563949205409
172, 1563949205, 1563949205486
172, 1563949205, 1563949205564
172, 1563949205, 1563949205643
172, 1563949205, 1563949205722
172, 1563949205, 1563949205799
172, 1563949205, 1563949205877
172, 1563949205, 1563949205954
172, 1563949205, 1563949206033
172, 1563949205, 1563949206111
172, 1563949205, 1563949206188
205, 1563949205, 1563949206266
205, 1563949206, 1563949206344
205, 1563949206, 1563949206423
205, 1563949206, 1563949206499
205, 1563949206, 1563949206576
205, 1563949206, 1563949206654
205, 1563949206, 1563949206733
205, 1563949206, 1563949206812
205, 1563949206, 1563949206890
205, 1563949206, 1563949206967
205, 1563949206, 1563949207045
205, 1563949206, 1563949207123
205, 1563949206, 1563949207202
222, 1563949207, 1563949207280
222, 1563949207, 1563949207357
222, 1563949207, 1563949207433
222, 1563949207, 1563949207510
222, 1563949207, 1563949207588
222, 1563949207, 1563949207663
222, 1563949207, 1563949207739
222, 1563949207, 1563949207817
222, 1563949207, 1563949207893
222, 1563949207, 1563949207971
222, 1563949207, 1563949208047
222, 1563949207, 1563949208125
222, 1563949207, 1563949208203
202, 1563949207, 1563949208279
202, 1563949208, 1563949208357
202, 1563949208, 1563949208435
202, 1563949208, 1563949208515
202, 1563949208, 1563949208594
202, 1563949208, 1563949208672
202, 1563949208, 1563949208751
202, 1563949208, 1563949208828
202, 1563949208, 1563949208906
202, 1563949208, 1563949208984
202, 1563949208, 1563949209063
202, 1563949208, 1563949209142
202, 1563949208, 1563949209221
202, 1563949208, 1563949209298
198, 1563949209, 1563949209377
198, 1563949209, 1563949209454
198, 1563949209, 1563949209533
198, 1563949209, 1563949209609
198, 1563949209, 1563949209687
198, 1563949209, 1563949209764
198, 1563949209, 1563949209843
198, 1563949209, 1563949209920
198, 1563949209, 1563949209996
198, 1563949209, 1563949210073
198, 1563949209, 1563949210150
198, 1563949209, 1563949210227
201, 1563949209, 1563949210304
201, 1563949210, 1563949210381
201, 1563949210, 1563949210458
201, 1563949210, 1563949210535
201, 1563949210, 1563949210614
201, 1563949210, 1563949210691
201, 1563949210, 1563949210769
201, 1563949210, 1563949210845
201, 1563949210, 1563949210923
201, 1563949210, 1563949211001
201, 1563949210, 1563949211079
201, 1563949210, 1563949211157
201, 1563949210, 1563949211235
173, 1563949210, 1563949211314
173, 1563949211, 1563949211393
173, 1563949211, 1563949211470
173, 1563949211, 1563949211548
173, 1563949211, 1563949211625
173, 1563949211, 1563949211704
173, 1563949211, 1563949211783
173, 1563949211, 1563949211861
173, 1563949211, 1563949211940
173, 1563949211, 1563949212017
173, 1563949211, 1563949212094
173, 1563949211, 1563949212173
173, 1563949211, 1563949212251
170, 1563949212, 1563949212331
170, 1563949212, 1563949212407
170, 1563949212, 1563949212484
170, 1563949212, 1563949212562
170, 1563949212, 1563949212639
170, 1563949212, 1563949212716
170, 1563949212, 1563949212794
170, 1563949212, 1563949212873
