Power(W), TimePDU(S), TimeNODE(mS)
175, 1563988920, 1563988920349
175, 1563988920, 1563988920423
175, 1563988920, 1563988920499
175, 1563988920, 1563988920574
175, 1563988920, 1563988920649
175, 1563988920, 1563988920726
175, 1563988920, 1563988920805
175, 1563988920, 1563988920884
175, 1563988920, 1563988920960
175, 1563988920, 1563988921039
175, 1563988920, 1563988921117
175, 1563988920, 1563988921195
212, 1563988921, 1563988921277
212, 1563988921, 1563988921354
212, 1563988921, 1563988921432
212, 1563988921, 1563988921510
212, 1563988921, 1563988921586
212, 1563988921, 1563988921664
212, 1563988921, 1563988921741
212, 1563988921, 1563988921817
212, 1563988921, 1563988921894
212, 1563988921, 1563988921973
212, 1563988921, 1563988922051
212, 1563988921, 1563988922128
212, 1563988921, 1563988922205
229, 1563988921, 1563988922284
229, 1563988922, 1563988922363
229, 1563988922, 1563988922440
229, 1563988922, 1563988922515
229, 1563988922, 1563988922594
229, 1563988922, 1563988922671
229, 1563988922, 1563988922749
229, 1563988922, 1563988922826
229, 1563988922, 1563988922904
229, 1563988922, 1563988922982
229, 1563988922, 1563988923060
229, 1563988922, 1563988923138
229, 1563988922, 1563988923217
196, 1563988923, 1563988923295
196, 1563988923, 1563988923373
196, 1563988923, 1563988923451
196, 1563988923, 1563988923529
196, 1563988923, 1563988923607
196, 1563988923, 1563988923685
196, 1563988923, 1563988923764
196, 1563988923, 1563988923839
196, 1563988923, 1563988923916
196, 1563988923, 1563988923994
196, 1563988923, 1563988924073
196, 1563988923, 1563988924150
196, 1563988923, 1563988924228
199, 1563988923, 1563988924308
199, 1563988924, 1563988924386
199, 1563988924, 1563988924464
199, 1563988924, 1563988924542
199, 1563988924, 1563988924619
199, 1563988924, 1563988924694
199, 1563988924, 1563988924773
199, 1563988924, 1563988924852
199, 1563988924, 1563988924929
199, 1563988924, 1563988925008
199, 1563988924, 1563988925086
199, 1563988924, 1563988925164
199, 1563988924, 1563988925238
206, 1563988925, 1563988925312
206, 1563988925, 1563988925389
206, 1563988925, 1563988925466
206, 1563988925, 1563988925547
206, 1563988925, 1563988925624
206, 1563988925, 1563988925701
206, 1563988925, 1563988925779
206, 1563988925, 1563988925858
206, 1563988925, 1563988925935
206, 1563988925, 1563988926014
206, 1563988925, 1563988926092
206, 1563988925, 1563988926169
206, 1563988925, 1563988926246
175, 1563988926, 1563988926331
175, 1563988926, 1563988926408
175, 1563988926, 1563988926484
175, 1563988926, 1563988926561
175, 1563988926, 1563988926636
175, 1563988926, 1563988926714
175, 1563988926, 1563988926791
175, 1563988926, 1563988926869
175, 1563988926, 1563988926945
175, 1563988926, 1563988927025
175, 1563988926, 1563988927103
175, 1563988926, 1563988927181
172, 1563988926, 1563988927259
172, 1563988927, 1563988927337
172, 1563988927, 1563988927415
172, 1563988927, 1563988927493
172, 1563988927, 1563988927572
172, 1563988927, 1563988927649
172, 1563988927, 1563988927727
172, 1563988927, 1563988927805
172, 1563988927, 1563988927881
172, 1563988927, 1563988927958
172, 1563988927, 1563988928036
172, 1563988927, 1563988928115
172, 1563988927, 1563988928194
173, 1563988927, 1563988928271
173, 1563988928, 1563988928350
173, 1563988928, 1563988928428
173, 1563988928, 1563988928506
173, 1563988928, 1563988928582
173, 1563988928, 1563988928660
173, 1563988928, 1563988928737
173, 1563988928, 1563988928815
173, 1563988928, 1563988928892
173, 1563988928, 1563988928972
173, 1563988928, 1563988929050
173, 1563988928, 1563988929127
173, 1563988928, 1563988929204
182, 1563988929, 1563988929286
182, 1563988929, 1563988929361
182, 1563988929, 1563988929439
182, 1563988929, 1563988929517
182, 1563988929, 1563988929595
182, 1563988929, 1563988929672
182, 1563988929, 1563988929749
182, 1563988929, 1563988929826
182, 1563988929, 1563988929904
182, 1563988929, 1563988929984
182, 1563988929, 1563988930061
182, 1563988929, 1563988930136
182, 1563988929, 1563988930214
221, 1563988929, 1563988930293
221, 1563988930, 1563988930373
221, 1563988930, 1563988930451
221, 1563988930, 1563988930529
221, 1563988930, 1563988930606
221, 1563988930, 1563988930684
221, 1563988930, 1563988930763
221, 1563988930, 1563988930838
221, 1563988930, 1563988930917
221, 1563988930, 1563988930996
221, 1563988930, 1563988931074
221, 1563988930, 1563988931152
221, 1563988930, 1563988931229
184, 1563988930, 1563988931306
184, 1563988931, 1563988931384
184, 1563988931, 1563988931462
184, 1563988931, 1563988931539
184, 1563988931, 1563988931617
184, 1563988931, 1563988931694
184, 1563988931, 1563988931773
184, 1563988931, 1563988931849
184, 1563988931, 1563988931928
184, 1563988931, 1563988932006
184, 1563988931, 1563988932085
184, 1563988931, 1563988932163
184, 1563988931, 1563988932240
166, 1563988931, 1563988932320
166, 1563988932, 1563988932398
166, 1563988932, 1563988932475
166, 1563988932, 1563988932552
166, 1563988932, 1563988932629
166, 1563988932, 1563988932706
166, 1563988932, 1563988932784
166, 1563988932, 1563988932862
166, 1563988932, 1563988932940
166, 1563988932, 1563988933019
166, 1563988932, 1563988933096
166, 1563988932, 1563988933174
166, 1563988932, 1563988933251
167, 1563988932, 1563988933327
167, 1563988933, 1563988933406
167, 1563988933, 1563988933484
167, 1563988933, 1563988933562
167, 1563988933, 1563988933638
167, 1563988933, 1563988933716
167, 1563988933, 1563988933793
167, 1563988933, 1563988933870
167, 1563988933, 1563988933947
167, 1563988933, 1563988934025
167, 1563988933, 1563988934104
167, 1563988933, 1563988934181
167, 1563988933, 1563988934259
166, 1563988934, 1563988934336
166, 1563988934, 1563988934415
166, 1563988934, 1563988934493
166, 1563988934, 1563988934571
166, 1563988934, 1563988934649
166, 1563988934, 1563988934724
166, 1563988934, 1563988934804
166, 1563988934, 1563988934884
166, 1563988934, 1563988934962
166, 1563988934, 1563988935039
166, 1563988934, 1563988935117
166, 1563988934, 1563988935195
166, 1563988934, 1563988935273
166, 1563988935, 1563988935353
166, 1563988935, 1563988935431
166, 1563988935, 1563988935508
166, 1563988935, 1563988935586
166, 1563988935, 1563988935664
166, 1563988935, 1563988935740
166, 1563988935, 1563988935817
166, 1563988935, 1563988935895
166, 1563988935, 1563988935973
166, 1563988935, 1563988936052
166, 1563988935, 1563988936130
166, 1563988935, 1563988936206
179, 1563988935, 1563988936285
179, 1563988936, 1563988936363
179, 1563988936, 1563988936442
179, 1563988936, 1563988936518
179, 1563988936, 1563988936595
179, 1563988936, 1563988936671
179, 1563988936, 1563988936747
179, 1563988936, 1563988936824
179, 1563988936, 1563988936903
179, 1563988936, 1563988936981
179, 1563988936, 1563988937060
179, 1563988936, 1563988937137
179, 1563988936, 1563988937215
174, 1563988937, 1563988937295
174, 1563988937, 1563988937371
174, 1563988937, 1563988937450
174, 1563988937, 1563988937525
174, 1563988937, 1563988937601
174, 1563988937, 1563988937679
174, 1563988937, 1563988937757
174, 1563988937, 1563988937834
174, 1563988937, 1563988937911
174, 1563988937, 1563988937989
174, 1563988937, 1563988938067
174, 1563988937, 1563988938143
174, 1563988937, 1563988938215
174, 1563988937, 1563988938286
171, 1563988938, 1563988938363
171, 1563988938, 1563988938440
171, 1563988938, 1563988938519
171, 1563988938, 1563988938595
171, 1563988938, 1563988938672
171, 1563988938, 1563988938750
171, 1563988938, 1563988938827
171, 1563988938, 1563988938904
171, 1563988938, 1563988938982
171, 1563988938, 1563988939059
171, 1563988938, 1563988939137
171, 1563988938, 1563988939214
165, 1563988939, 1563988939295
165, 1563988939, 1563988939373
165, 1563988939, 1563988939450
165, 1563988939, 1563988939527
165, 1563988939, 1563988939604
165, 1563988939, 1563988939683
165, 1563988939, 1563988939759
165, 1563988939, 1563988939835
165, 1563988939, 1563988939914
165, 1563988939, 1563988939993
165, 1563988939, 1563988940070
165, 1563988939, 1563988940147
165, 1563988939, 1563988940223
166, 1563988939, 1563988940300
166, 1563988940, 1563988940377
166, 1563988940, 1563988940455
166, 1563988940, 1563988940533
166, 1563988940, 1563988940609
166, 1563988940, 1563988940686
166, 1563988940, 1563988940763
166, 1563988940, 1563988940839
166, 1563988940, 1563988940917
166, 1563988940, 1563988940996
166, 1563988940, 1563988941073
166, 1563988940, 1563988941151
166, 1563988940, 1563988941229
173, 1563988940, 1563988941305
173, 1563988941, 1563988941383
173, 1563988941, 1563988941461
173, 1563988941, 1563988941539
173, 1563988941, 1563988941616
173, 1563988941, 1563988941693
173, 1563988941, 1563988941769
173, 1563988941, 1563988941845
173, 1563988941, 1563988941922
173, 1563988941, 1563988942001
173, 1563988941, 1563988942079
173, 1563988941, 1563988942156
173, 1563988941, 1563988942236
167, 1563988941, 1563988942313
167, 1563988942, 1563988942393
167, 1563988942, 1563988942471
167, 1563988942, 1563988942549
167, 1563988942, 1563988942625
167, 1563988942, 1563988942704
167, 1563988942, 1563988942780
167, 1563988942, 1563988942856
167, 1563988942, 1563988942934
167, 1563988942, 1563988943011
167, 1563988942, 1563988943088
167, 1563988942, 1563988943166
167, 1563988942, 1563988943245
172, 1563988942, 1563988943323
172, 1563988943, 1563988943403
172, 1563988943, 1563988943480
172, 1563988943, 1563988943557
172, 1563988943, 1563988943635
172, 1563988943, 1563988943714
172, 1563988943, 1563988943794
172, 1563988943, 1563988943871
172, 1563988943, 1563988943946
172, 1563988943, 1563988944023
172, 1563988943, 1563988944101
172, 1563988943, 1563988944178
172, 1563988943, 1563988944255
191, 1563988944, 1563988944345
191, 1563988944, 1563988944425
191, 1563988944, 1563988944502
191, 1563988944, 1563988944582
191, 1563988944, 1563988944658
191, 1563988944, 1563988944735
191, 1563988944, 1563988944813
191, 1563988944, 1563988944888
191, 1563988944, 1563988944966
191, 1563988944, 1563988945044
191, 1563988944, 1563988945122
191, 1563988944, 1563988945200
191, 1563988944, 1563988945278
212, 1563988945, 1563988945361
212, 1563988945, 1563988945439
212, 1563988945, 1563988945515
212, 1563988945, 1563988945592
212, 1563988945, 1563988945671
212, 1563988945, 1563988945748
212, 1563988945, 1563988945825
212, 1563988945, 1563988945904
212, 1563988945, 1563988945982
212, 1563988945, 1563988946061
212, 1563988945, 1563988946139
212, 1563988945, 1563988946217
203, 1563988945, 1563988946294
203, 1563988946, 1563988946374
203, 1563988946, 1563988946452
203, 1563988946, 1563988946528
203, 1563988946, 1563988946606
203, 1563988946, 1563988946683
203, 1563988946, 1563988946759
203, 1563988946, 1563988946837
203, 1563988946, 1563988946912
203, 1563988946, 1563988946990
203, 1563988946, 1563988947067
203, 1563988946, 1563988947144
203, 1563988946, 1563988947224
203, 1563988946, 1563988947301
212, 1563988947, 1563988947378
212, 1563988947, 1563988947455
212, 1563988947, 1563988947534
212, 1563988947, 1563988947611
212, 1563988947, 1563988947686
212, 1563988947, 1563988947764
212, 1563988947, 1563988947840
212, 1563988947, 1563988947917
212, 1563988947, 1563988947994
212, 1563988947, 1563988948071
212, 1563988947, 1563988948148
212, 1563988947, 1563988948226
180, 1563988947, 1563988948303
180, 1563988948, 1563988948380
180, 1563988948, 1563988948456
180, 1563988948, 1563988948534
180, 1563988948, 1563988948613
180, 1563988948, 1563988948690
180, 1563988948, 1563988948765
180, 1563988948, 1563988948844
180, 1563988948, 1563988948921
180, 1563988948, 1563988948998
180, 1563988948, 1563988949076
180, 1563988948, 1563988949153
180, 1563988948, 1563988949229
175, 1563988948, 1563988949305
175, 1563988949, 1563988949384
175, 1563988949, 1563988949463
175, 1563988949, 1563988949541
175, 1563988949, 1563988949617
175, 1563988949, 1563988949695
175, 1563988949, 1563988949773
175, 1563988949, 1563988949849
175, 1563988949, 1563988949926
175, 1563988949, 1563988950003
175, 1563988949, 1563988950079
175, 1563988949, 1563988950156
175, 1563988949, 1563988950232
172, 1563988949, 1563988950309
172, 1563988950, 1563988950387
172, 1563988950, 1563988950465
172, 1563988950, 1563988950544
172, 1563988950, 1563988950619
172, 1563988950, 1563988950697
172, 1563988950, 1563988950776
172, 1563988950, 1563988950854
172, 1563988950, 1563988950934
172, 1563988950, 1563988951013
172, 1563988950, 1563988951089
172, 1563988950, 1563988951167
172, 1563988950, 1563988951247
175, 1563988950, 1563988951325
175, 1563988951, 1563988951405
175, 1563988951, 1563988951482
175, 1563988951, 1563988951560
175, 1563988951, 1563988951636
175, 1563988951, 1563988951714
175, 1563988951, 1563988951793
175, 1563988951, 1563988951872
175, 1563988951, 1563988951950
175, 1563988951, 1563988952026
175, 1563988951, 1563988952105
175, 1563988951, 1563988952183
175, 1563988951, 1563988952262
195, 1563988952, 1563988952340
