Power(W), TimePDU(S), TimeNODE(mS)
174, 1563893939, 1563893940453
174, 1563893939, 1563893940532
174, 1563893939, 1563893940609
168, 1563893939, 1563893940687
168, 1563893940, 1563893940767
168, 1563893940, 1563893940845
168, 1563893940, 1563893940924
168, 1563893940, 1563893941005
168, 1563893940, 1563893941085
168, 1563893940, 1563893941163
168, 1563893940, 1563893941240
168, 1563893940, 1563893941318
168, 1563893940, 1563893941396
168, 1563893940, 1563893941475
168, 1563893940, 1563893941553
168, 1563893940, 1563893941631
171, 1563893941, 1563893941710
171, 1563893941, 1563893941788
171, 1563893941, 1563893941866
171, 1563893941, 1563893941944
171, 1563893941, 1563893942022
171, 1563893941, 1563893942100
171, 1563893941, 1563893942179
171, 1563893941, 1563893942257
171, 1563893941, 1563893942334
171, 1563893941, 1563893942415
171, 1563893941, 1563893942494
171, 1563893941, 1563893942572
171, 1563893941, 1563893942649
165, 1563893941, 1563893942727
165, 1563893942, 1563893942804
165, 1563893942, 1563893942883
165, 1563893942, 1563893942959
165, 1563893942, 1563893943036
165, 1563893942, 1563893943115
165, 1563893942, 1563893943192
165, 1563893942, 1563893943271
165, 1563893942, 1563893943350
165, 1563893942, 1563893943428
165, 1563893942, 1563893943507
165, 1563893942, 1563893943584
165, 1563893942, 1563893943664
166, 1563893942, 1563893943746
166, 1563893943, 1563893943825
166, 1563893943, 1563893943903
166, 1563893943, 1563893943983
166, 1563893943, 1563893944063
166, 1563893943, 1563893944142
166, 1563893943, 1563893944221
166, 1563893943, 1563893944299
166, 1563893943, 1563893944381
166, 1563893943, 1563893944459
166, 1563893943, 1563893944538
166, 1563893943, 1563893944616
166, 1563893943, 1563893944694
165, 1563893943, 1563893944774
165, 1563893944, 1563893944853
165, 1563893944, 1563893944932
165, 1563893944, 1563893945010
165, 1563893944, 1563893945087
165, 1563893944, 1563893945166
165, 1563893944, 1563893945244
165, 1563893944, 1563893945325
165, 1563893944, 1563893945404
165, 1563893944, 1563893945484
165, 1563893944, 1563893945563
165, 1563893944, 1563893945642
165, 1563893944, 1563893945720
166, 1563893945, 1563893945800
166, 1563893945, 1563893945878
166, 1563893945, 1563893945958
166, 1563893945, 1563893946038
166, 1563893945, 1563893946116
166, 1563893945, 1563893946194
166, 1563893945, 1563893946273
166, 1563893945, 1563893946351
166, 1563893945, 1563893946429
166, 1563893945, 1563893946507
166, 1563893945, 1563893946587
166, 1563893945, 1563893946665
165, 1563893946, 1563893946745
165, 1563893946, 1563893946824
165, 1563893946, 1563893946903
165, 1563893946, 1563893946981
165, 1563893946, 1563893947060
165, 1563893946, 1563893947138
165, 1563893946, 1563893947216
165, 1563893946, 1563893947295
165, 1563893946, 1563893947372
165, 1563893946, 1563893947450
165, 1563893946, 1563893947527
165, 1563893946, 1563893947605
165, 1563893946, 1563893947684
166, 1563893946, 1563893947761
166, 1563893947, 1563893947837
166, 1563893947, 1563893947914
166, 1563893947, 1563893947991
166, 1563893947, 1563893948069
166, 1563893947, 1563893948149
166, 1563893947, 1563893948228
166, 1563893947, 1563893948307
166, 1563893947, 1563893948385
166, 1563893947, 1563893948464
166, 1563893947, 1563893948542
166, 1563893947, 1563893948619
166, 1563893947, 1563893948698
165, 1563893947, 1563893948778
165, 1563893948, 1563893948856
165, 1563893948, 1563893948934
165, 1563893948, 1563893949007
165, 1563893948, 1563893949081
165, 1563893948, 1563893949157
165, 1563893948, 1563893949234
165, 1563893948, 1563893949314
165, 1563893948, 1563893949393
165, 1563893948, 1563893949473
165, 1563893948, 1563893949551
165, 1563893948, 1563893949628
165, 1563893948, 1563893949705
166, 1563893949, 1563893949785
166, 1563893949, 1563893949862
166, 1563893949, 1563893949941
166, 1563893949, 1563893950018
166, 1563893949, 1563893950095
166, 1563893949, 1563893950173
166, 1563893949, 1563893950252
166, 1563893949, 1563893950329
166, 1563893949, 1563893950407
166, 1563893949, 1563893950486
166, 1563893949, 1563893950564
166, 1563893949, 1563893950643
167, 1563893949, 1563893950723
167, 1563893950, 1563893950801
167, 1563893950, 1563893950877
167, 1563893950, 1563893950955
167, 1563893950, 1563893951033
167, 1563893950, 1563893951110
167, 1563893950, 1563893951187
167, 1563893950, 1563893951264
167, 1563893950, 1563893951342
167, 1563893950, 1563893951420
167, 1563893950, 1563893951498
167, 1563893950, 1563893951575
167, 1563893950, 1563893951653
167, 1563893950, 1563893951730
166, 1563893951, 1563893951807
166, 1563893951, 1563893951885
166, 1563893951, 1563893951963
166, 1563893951, 1563893952040
166, 1563893951, 1563893952116
166, 1563893951, 1563893952193
166, 1563893951, 1563893952269
166, 1563893951, 1563893952348
166, 1563893951, 1563893952426
166, 1563893951, 1563893952505
166, 1563893951, 1563893952582
166, 1563893951, 1563893952661
166, 1563893952, 1563893952740
166, 1563893952, 1563893952818
166, 1563893952, 1563893952897
166, 1563893952, 1563893952972
166, 1563893952, 1563893953048
166, 1563893952, 1563893953127
166, 1563893952, 1563893953205
166, 1563893952, 1563893953286
166, 1563893952, 1563893953365
166, 1563893952, 1563893953443
166, 1563893952, 1563893953522
166, 1563893952, 1563893953599
166, 1563893952, 1563893953679
166, 1563893952, 1563893953757
166, 1563893953, 1563893953836
166, 1563893953, 1563893953914
166, 1563893953, 1563893953992
166, 1563893953, 1563893954072
166, 1563893953, 1563893954150
166, 1563893953, 1563893954228
166, 1563893953, 1563893954306
166, 1563893953, 1563893954385
166, 1563893953, 1563893954463
166, 1563893953, 1563893954541
166, 1563893953, 1563893954619
166, 1563893953, 1563893954698
167, 1563893953, 1563893954776
167, 1563893954, 1563893954856
167, 1563893954, 1563893954935
167, 1563893954, 1563893955013
167, 1563893954, 1563893955092
167, 1563893954, 1563893955172
167, 1563893954, 1563893955250
167, 1563893954, 1563893955328
167, 1563893954, 1563893955407
167, 1563893954, 1563893955486
167, 1563893954, 1563893955565
167, 1563893954, 1563893955643
167, 1563893954, 1563893955718
166, 1563893955, 1563893955798
166, 1563893955, 1563893955877
166, 1563893955, 1563893955955
166, 1563893955, 1563893956034
166, 1563893955, 1563893956113
166, 1563893955, 1563893956191
166, 1563893955, 1563893956270
166, 1563893955, 1563893956347
166, 1563893955, 1563893956423
166, 1563893955, 1563893956501
166, 1563893955, 1563893956580
166, 1563893955, 1563893956657
166, 1563893956, 1563893956736
166, 1563893956, 1563893956814
166, 1563893956, 1563893956894
166, 1563893956, 1563893956971
166, 1563893956, 1563893957049
166, 1563893956, 1563893957127
166, 1563893956, 1563893957205
